date,close,volume,open,high,low
04/28/2026,$434.74,"882,607",$432.39,$435.61,$430.48
04/27/2026,$431.60,"864,142",$434.93,$437.185,$431.10
04/24/2026,$438.26,"674,856",$441.32,$444.5881,$436.98
04/23/2026,$443.17,"704,353",$442.97,$444.825,$440.04
04/22/2026,$441.66,"764,265",$444.47,$448.555,$439.02
04/21/2026,$445.48,"824,970",$449.86,$449.86,$442.47
04/20/2026,$446.92,"841,181",$444.44,$450.00,$444.44
04/17/2026,$441.96,"1,423,940",$443.69,$445.86,$440.53
04/16/2026,$444.46,"693,593",$441.00,$444.74,$439.13
04/15/2026,$440.21,"714,208",$438.78,$442.45,$436.79
04/14/2026,$440.08,"749,936",$438.09,$442.91,$435.65
04/13/2026,$439.91,"739,793",$434.25,$439.91,$433.01
04/10/2026,$433.69,"843,824",$441.28,$442.23,$432.935
04/09/2026,$442.50,"758,719",$445.81,$446.45,$438.25
04/08/2026,$447.73,"867,994",$446.23,$448.54,$443.3626
04/07/2026,$442.45,"528,999",$440.98,$445.57,$439.11
04/06/2026,$441.39,"629,855",$438.99,$442.89,$437.99
04/02/2026,$438.96,"845,194",$431.92,$440.05,$430.36
04/01/2026,$434.13,"852,414",$432.21,$437.58,$430.07
03/31/2026,$433.97,"1,022,147",$430.00,$435.61,$424.98
03/30/2026,$426.78,"915,953",$441.72,$441.72,$425.38
03/27/2026,$438.32,"1,176,675",$450.00,$450.75,$430.415
03/26/2026,$450.01,"1,002,521",$448.03,$454.17,$447.66
03/25/2026,$451.01,"1,201,324",$456.21,$457.56,$438.33
03/24/2026,$454.75,"1,130,387",$454.64,$459.06,$451.505
03/23/2026,$456.64,"1,036,147",$457.33,$461.86,$454.29
03/20/2026,$452.35,"2,054,713",$459.09,$460.975,$450.80
03/19/2026,$459.16,"1,333,959",$465.40,$469.93,$458.59
03/18/2026,$467.28,"1,256,028",$467.49,$472.38,$465.41
03/17/2026,$469.09,"790,844",$471.46,$473.12,$466.62
03/16/2026,$470.79,"1,025,468",$473.73,$477.1715,$470.16
03/13/2026,$473.12,"1,537,233",$465.76,$476.72,$465.76
03/12/2026,$462.63,"1,039,901",$462.68,$468.42,$458.71
03/11/2026,$462.56,"1,013,820",$462.60,$465.17,$458.88
03/10/2026,$464.11,"1,111,674",$457.13,$466.03,$455.98
03/09/2026,$458.03,"1,268,918",$457.50,$458.91,$452.89
03/06/2026,$460.76,"880,513",$465.31,$466.745,$457.71
03/05/2026,$467.16,"958,336",$474.41,$475.3175,$466.43
03/04/2026,$478.21,"736,599",$479.01,$481.62,$472.26
03/03/2026,$480.22,"811,394",$481.16,$485.00,$475.73
03/02/2026,$486.11,"1,046,859",$485.44,$490.24,$482.00
02/27/2026,$482.26,"1,461,066",$472.97,$482.39,$470.445
02/26/2026,$471.95,"920,347",$473.29,$473.46,$468.825
02/25/2026,$471.33,"976,594",$471.54,$474.185,$464.28
02/24/2026,$470.85,"878,727",$465.84,$471.67,$460.70
02/23/2026,$465.03,"1,297,690",$460.10,$467.31,$458.18
02/20/2026,$462.76,"1,444,761",$454.86,$465.77,$452.63
02/19/2026,$453.68,"738,355",$453.27,$456.16,$448.21
02/18/2026,$451.60,"1,053,187",$455.81,$458.94,$448.48
02/17/2026,$457.76,"1,480,550",$464.76,$468.10,$457.76
02/13/2026,$461.76,"1,489,351",$453.43,$462.80,$448.32
02/12/2026,$453.44,"2,748,645",$449.61,$471.17,$448.43
02/11/2026,$421.13,"1,123,982",$419.55,$423.81,$417.215
02/10/2026,$419.69,"1,213,093",$421.03,$423.8375,$417.20
02/09/2026,$422.59,"1,153,656",$420.75,$423.41,$418.12
02/06/2026,$422.18,"1,053,070",$421.10,$422.27,$412.24
02/05/2026,$417.15,"981,936",$414.88,$419.06,$412.165
02/04/2026,$416.30,"1,730,570",$410.08,$420.00,$407.55
02/03/2026,$409.47,"1,255,733",$401.70,$409.70,$400.745
02/02/2026,$403.68,"1,012,649",$401.85,$407.21,$398.58
01/30/2026,$402.54,"957,674",$400.73,$403.095,$397.48
01/29/2026,$403.15,"1,089,053",$405.08,$405.74,$396.03
01/28/2026,$405.08,"1,249,615",$408.14,$410.00,$401.113
01/27/2026,$406.08,"1,013,879",$399.98,$407.69,$396.0436
01/26/2026,$401.07,"1,207,289",$404.19,$407.24,$398.93
01/23/2026,$401.66,"795,757",$396.85,$402.00,$394.735
01/22/2026,$397.49,"713,572",$396.56,$399.06,$394.8419
01/21/2026,$394.95,"1,192,401",$393.42,$400.26,$392.87
01/20/2026,$391.08,"1,815,443",$397.87,$403.22,$390.65
01/16/2026,$400.61,"2,132,163",$393.21,$402.91,$392.01
01/15/2026,$394.44,"1,328,943",$391.58,$396.69,$389.99
01/14/2026,$389.23,"1,220,555",$389.99,$390.57,$385.20
01/13/2026,$391.00,"1,273,286",$384.84,$391.06,$381.095
01/12/2026,$385.64,"996,944",$382.59,$386.74,$381.655
01/09/2026,$383.14,"1,084,958",$381.02,$384.53,$379.06
01/08/2026,$381.89,"1,236,784",$376.50,$389.76,$376.50
01/07/2026,$377.49,"840,973",$383.55,$383.65,$377.2199
01/06/2026,$381.06,"1,006,634",$383.66,$383.93,$378.665
01/05/2026,$382.68,"1,094,922",$383.87,$387.62,$381.29
01/02/2026,$381.02,"786,052",$383.32,$384.20,$380.02
12/31/2025,$383.32,"1,395,107",$384.86,$385.6088,$382.435
12/30/2025,$383.94,"1,533,423",$376.59,$384.90,$375.1001
12/29/2025,$377.28,"743,989",$377.50,$379.22,$375.11
12/26/2025,$377.04,"333,311",$375.97,$377.86,$375.0001
12/24/2025,$376.48,"253,388",$377.13,$377.56,$375.7409
12/23/2025,$378.38,"1,035,699",$373.81,$380.10,$372.00
12/22/2025,$372.70,"1,375,133",$371.33,$375.39,$369.66
12/19/2025,$369.97,"4,330,550",$374.25,$375.00,$368.76
12/18/2025,$373.74,"2,204,196",$374.49,$375.46,$370.50
12/17/2025,$374.49,"2,285,161",$367.97,$379.61,$366.4901
12/16/2025,$363.83,"2,013,947",$365.98,$366.99,$359.36
12/15/2025,$364.84,"1,654,922",$363.89,$365.59,$361.32
12/12/2025,$364.70,"1,378,419",$369.62,$370.56,$363.37
12/11/2025,$368.05,"1,007,367",$374.00,$376.0329,$366.47
12/10/2025,$370.73,"1,519,269",$369.58,$373.675,$367.20
12/09/2025,$371.33,"1,617,024",$371.74,$374.94,$369.28
12/08/2025,$371.41,"1,082,268",$372.52,$373.39,$369.34
12/05/2025,$374.39,"1,934,857",$371.81,$375.53,$369.05
12/04/2025,$371.49,"1,423,730",$375.33,$377.485,$370.27
12/03/2025,$375.69,"2,002,776",$377.81,$379.44,$374.43
12/02/2025,$377.56,"1,711,830",$375.08,$377.82,$371.26
12/01/2025,$373.35,"1,756,283",$369.68,$375.34,$368.20
11/28/2025,$369.68,"744,126",$370.14,$371.96,$365.43
11/26/2025,$369.50,"1,670,422",$372.40,$373.42,$368.73
11/25/2025,$369.51,"1,883,108",$370.41,$373.53,$366.565
11/24/2025,$368.33,"2,580,947",$368.33,$369.54,$365.40
11/21/2025,$368.99,"2,308,580",$367.96,$372.38,$366.405
11/20/2025,$367.04,"1,570,197",$375.38,$376.16,$365.7497
11/19/2025,$371.51,"1,231,683",$371.16,$373.14,$368.17
11/18/2025,$372.36,"1,599,782",$377.21,$379.42,$371.56
11/17/2025,$377.69,"1,829,532",$379.46,$381.49,$374.53
11/14/2025,$379.98,"2,273,815",$382.50,$384.95,$376.745
11/13/2025,$383.38,"1,341,765",$390.72,$391.5499,$382.09
11/12/2025,$391.97,"1,128,081",$394.03,$397.5399,$391.04
11/11/2025,$391.96,"1,175,822",$393.79,$394.68,$390.59
11/10/2025,$394.00,"1,374,386",$390.73,$394.745,$389.27
11/07/2025,$390.75,"1,057,213",$388.19,$394.605,$388.15
11/06/2025,$389.10,"1,542,003",$393.00,$395.91,$387.77
11/05/2025,$394.49,"1,885,289",$391.00,$397.2062,$390.695
11/04/2025,$394.24,"1,841,684",$391.00,$396.05,$389.01
11/03/2025,$391.50,"2,287,560",$404.80,$406.39,$391.21
10/31/2025,$406.71,"1,961,099",$419.65,$419.65,$404.84
10/30/2025,$431.98,"1,306,600",$430.48,$438.71,$429.67
10/29/2025,$432.18,"710,127",$440.03,$440.925,$431.25
10/28/2025,$440.21,"520,212",$441.01,$445.12,$439.68
10/27/2025,$443.99,"584,994",$439.55,$444.24,$437.69
10/24/2025,$438.98,"1,070,044",$445.30,$445.30,$438.62
10/23/2025,$444.83,"773,435",$446.53,$447.9317,$443.395
10/22/2025,$446.86,"528,336",$447.01,$450.185,$445.1801
10/21/2025,$448.10,"395,529",$450.29,$452.25,$446.94
10/20/2025,$448.44,"410,656",$445.00,$448.84,$444.70
10/17/2025,$445.00,"540,062",$437.41,$445.74,$437.265
10/16/2025,$437.21,"829,193",$439.86,$441.1601,$434.47
10/15/2025,$438.94,"1,281,868",$461.24,$462.0899,$437.70
10/14/2025,$460.62,"597,705",$458.93,$464.345,$457.07
10/13/2025,$456.25,"487,418",$457.32,$459.6899,$454.77
