date,close,volume,open,high,low
10/31/2024,$344.82,"3,078,198",$344.63,$347.86,$342.62
10/30/2024,$346.57,"3,916,762",$358.00,$358.83,$345.34
10/29/2024,$363.04,"2,643,029",$360.91,$365.08,$359.05
10/28/2024,$361.32,"2,717,787",$364.00,$366.99,$360.39
10/25/2024,$360.80,"2,129,390",$364.00,$365.445,$359.5911
10/24/2024,$364.23,"2,311,975",$367.50,$373.44,$363.75
10/23/2024,$370.63,"2,211,832",$370.84,$372.48,$368.225
10/22/2024,$371.79,"1,740,279",$374.62,$374.86,$371.13
10/21/2024,$376.03,"1,785,135",$375.00,$377.34,$374.21
10/18/2024,$376.86,"1,893,296",$375.51,$377.33,$373.65
10/17/2024,$375.15,"1,906,904",$373.00,$375.51,$371.78
10/16/2024,$372.26,"2,110,724",$365.69,$372.87,$364.88
10/15/2024,$368.66,"2,956,109",$365.43,$371.00,$365.43
10/14/2024,$364.60,"2,255,799",$361.58,$365.62,$361.1601
10/11/2024,$360.74,"1,436,631",$362.52,$363.40,$360.06
10/10/2024,$361.07,"2,088,152",$363.56,$364.47,$358.9101
10/09/2024,$365.08,"2,046,441",$360.98,$366.46,$360.77
10/08/2024,$360.38,"2,348,284",$359.53,$360.65,$357.52
10/07/2024,$356.80,"1,536,791",$360.00,$362.00,$355.85
10/04/2024,$362.24,"2,131,552",$364.20,$367.79,$359.8232
10/03/2024,$361.24,"3,646,268",$359.55,$364.45,$359.325
10/02/2024,$356.29,"2,421,257",$352.71,$357.19,$351.34
10/01/2024,$351.98,"1,827,309",$354.99,$354.99,$349.90
09/30/2024,$353.48,"2,425,021",$348.50,$354.06,$347.72
09/27/2024,$349.70,"2,575,382",$356.33,$358.34,$349.30
09/26/2024,$355.81,"4,454,991",$355.01,$363.99,$349.70
09/25/2024,$337.05,"3,552,701",$335.14,$339.75,$334.16
09/24/2024,$339.62,"2,842,859",$337.94,$340.62,$335.28
09/23/2024,$339.21,"1,998,526",$337.38,$339.44,$334.05
09/20/2024,$336.22,"5,231,021",$332.32,$336.35,$331.87
09/19/2024,$335.24,"2,645,896",$340.00,$340.38,$332.23
09/18/2024,$336.18,"2,150,899",$335.00,$339.00,$332.96
09/17/2024,$337.04,"4,528,964",$355.10,$355.28,$336.31
09/16/2024,$354.12,"2,536,398",$350.84,$354.98,$349.63
09/13/2024,$349.58,"1,812,013",$351.10,$351.4299,$348.7945
09/12/2024,$349.89,"2,182,279",$350.48,$352.42,$345.20
09/11/2024,$350.31,"2,121,785",$346.36,$350.72,$342.24
09/10/2024,$347.70,"1,655,717",$343.81,$348.00,$342.22
09/09/2024,$341.81,"1,569,422",$340.63,$342.25,$339.09
09/06/2024,$339.84,"1,613,563",$340.70,$342.4432,$336.76
09/05/2024,$340.93,"1,195,275",$344.22,$344.45,$339.50
09/04/2024,$343.99,"1,478,410",$340.00,$344.91,$338.98
09/03/2024,$341.88,"2,049,328",$341.36,$345.54,$339.67
08/30/2024,$341.95,"2,004,144",$341.00,$343.45,$338.64
08/29/2024,$340.21,"1,612,584",$340.25,$343.87,$338.97
08/28/2024,$337.39,"1,527,981",$340.56,$343.60,$335.11
08/27/2024,$340.38,"2,154,150",$335.18,$340.99,$335.00
08/26/2024,$336.78,"1,692,174",$333.08,$337.21,$331.77
08/23/2024,$333.27,"1,518,702",$331.66,$333.76,$329.67
08/22/2024,$330.57,"1,679,226",$333.89,$334.07,$329.65
08/21/2024,$333.60,"1,233,957",$330.84,$333.66,$330.54
08/20/2024,$330.37,"1,790,106",$329.93,$330.57,$328.05
08/19/2024,$329.44,"1,678,267",$327.56,$330.43,$327.00
08/16/2024,$326.92,"2,292,799",$324.91,$327.705,$323.27
08/15/2024,$325.13,"2,271,669",$322.28,$325.21,$321.94
08/14/2024,$319.83,"1,404,627",$320.00,$322.07,$318.02
08/13/2024,$319.33,"2,269,581",$316.11,$320.18,$315.13
08/12/2024,$313.96,"2,276,546",$315.47,$317.4699,$312.74
08/09/2024,$315.83,"1,851,305",$316.20,$317.32,$313.2201
08/08/2024,$315.88,"2,213,725",$315.30,$319.51,$314.47
08/07/2024,$318.02,"2,327,705",$319.95,$325.74,$317.93
08/06/2024,$318.68,"2,284,261",$317.00,$322.66,$315.72
08/05/2024,$313.74,"3,186,698",$311.61,$317.87,$310.23
08/02/2024,$323.15,"2,682,736",$324.99,$326.68,$320.35
08/01/2024,$328.08,"2,538,193",$333.88,$338.92,$326.42
07/31/2024,$330.62,"2,606,401",$331.64,$333.93,$329.042
07/30/2024,$329.20,"1,985,465",$327.49,$330.4499,$326.95
07/29/2024,$326.20,"1,629,266",$328.66,$328.98,$323.87
07/26/2024,$328.46,"2,438,247",$325.92,$329.81,$325.211
07/25/2024,$330.12,"2,764,639",$325.59,$335.69,$323.34
07/24/2024,$328.68,"3,286,450",$329.38,$332.54,$328.135
07/23/2024,$330.33,"1,994,169",$331.43,$332.20,$327.97
07/22/2024,$331.51,"3,419,315",$330.72,$332.82,$329.7228
07/19/2024,$329.19,"5,376,237",$331.09,$335.79,$327.7065
07/18/2024,$328.10,"4,563,719",$329.41,$336.25,$327.84
07/17/2024,$325.60,"4,383,856",$325.95,$328.57,$323.62
07/16/2024,$325.00,"3,640,693",$318.38,$325.15,$318.03
07/15/2024,$317.87,"3,866,301",$312.67,$319.37,$312.67
07/12/2024,$310.63,"3,951,627",$299.59,$312.02,$299.03
07/11/2024,$297.99,"2,988,052",$295.44,$302.18,$293.98
07/10/2024,$295.44,"2,283,455",$296.90,$298.00,$290.5306
07/09/2024,$298.06,"2,479,254",$299.09,$299.15,$294.4775
07/08/2024,$299.47,"2,557,914",$300.46,$301.95,$295.6002
07/05/2024,$299.14,"3,158,944",$304.91,$305.70,$297.68
07/03/2024,$305.75,"1,751,215",$304.75,$306.89,$303.975
07/02/2024,$303.83,"2,177,192",$300.93,$304.00,$300.93
07/01/2024,$302.55,"2,411,300",$303.73,$304.36,$299.60
06/28/2024,$303.41,"14,905,690",$303.54,$305.545,$301.65
06/27/2024,$303.19,"3,162,199",$305.00,$305.465,$301.46
06/26/2024,$304.62,"3,162,079",$299.92,$305.74,$299.43
06/25/2024,$307.17,"4,498,741",$307.98,$309.9997,$305.43
06/24/2024,$307.21,"4,399,601",$305.36,$312.37,$304.68
06/21/2024,$308.98,"8,481,762",$307.03,$310.35,$302.58
06/20/2024,$306.16,"11,374,570",$314.63,$317.73,$298.00
06/18/2024,$285.35,"5,314,911",$285.31,$289.91,$284.39
06/17/2024,$285.53,"3,559,587",$286.23,$288.60,$283.95
06/14/2024,$286.71,"2,966,211",$281.41,$286.95,$280.71
06/13/2024,$282.32,"3,119,248",$287.67,$289.5471,$282.09
06/12/2024,$285.73,"3,749,585",$291.63,$294.15,$285.44
06/11/2024,$294.22,"2,457,624",$290.12,$294.31,$288.79
06/10/2024,$290.43,"2,510,107",$287.38,$290.52,$287.00
06/07/2024,$288.40,"2,626,974",$291.44,$291.81,$288.15
06/06/2024,$291.74,"2,363,205",$291.20,$293.87,$290.60
06/05/2024,$291.02,"3,002,215",$288.26,$292.31,$288.06
06/04/2024,$288.06,"3,498,601",$281.76,$288.88,$280.34
06/03/2024,$281.76,"3,596,609",$286.35,$287.52,$280.71
05/31/2024,$282.29,"6,882,088",$284.80,$285.39,$278.69
05/30/2024,$284.80,"5,007,994",$289.97,$290.50,$284.29
05/29/2024,$293.77,"4,479,999",$294.15,$296.0996,$291.01
05/28/2024,$297.73,"3,530,301",$299.37,$300.32,$295.82
05/24/2024,$300.99,"2,048,661",$306.89,$307.46,$300.335
05/23/2024,$305.93,"2,526,304",$310.14,$310.99,$304.5601
05/22/2024,$307.11,"2,432,422",$303.96,$308.19,$303.69
05/21/2024,$303.64,"1,866,555",$306.79,$307.15,$302.96
05/20/2024,$305.70,"2,418,094",$303.51,$307.07,$301.61
05/17/2024,$303.59,"4,232,001",$309.74,$310.00,$300.01
05/16/2024,$308.00,"2,583,058",$309.66,$310.59,$306.75
05/15/2024,$308.52,"4,230,864",$305.00,$308.52,$301.44
05/14/2024,$306.95,"1,813,613",$308.90,$312.29,$306.22
05/13/2024,$307.41,"1,695,055",$308.15,$308.80,$306.88
05/10/2024,$306.33,"1,786,950",$308.00,$309.26,$306.06
05/09/2024,$306.61,"3,238,246",$307.00,$308.205,$302.92
05/08/2024,$311.99,"2,296,394",$310.12,$313.40,$310.12
05/07/2024,$310.66,"2,483,629",$307.90,$312.145,$307.6006
05/06/2024,$306.06,"2,361,453",$305.17,$306.79,$303.27
05/03/2024,$303.71,"2,767,141",$302.52,$304.96,$301.671
05/02/2024,$300.34,"2,684,185",$300.76,$303.33,$298.27
05/01/2024,$298.66,"2,617,356",$300.13,$303.49,$298.10
04/30/2024,$300.91,"5,224,952",$302.00,$303.01,$299.68
04/29/2024,$303.16,"4,719,334",$307.06,$308.615,$302.50
04/26/2024,$308.01,"3,371,848",$309.41,$309.49,$307.27
04/25/2024,$309.00,"3,638,978",$309.19,$310.2439,$305.35
04/24/2024,$313.54,"4,133,828",$315.84,$315.84,$310.69
04/23/2024,$316.83,"2,000,291",$318.48,$319.81,$316.49
04/22/2024,$317.42,"2,433,374",$318.54,$319.06,$315.50
04/19/2024,$316.88,"3,381,612",$317.86,$318.55,$314.60
04/18/2024,$316.00,"3,025,199",$312.63,$317.77,$312.01
04/17/2024,$314.54,"2,760,011",$316.87,$317.02,$312.61
04/16/2024,$313.94,"2,900,382",$315.14,$315.64,$311.84
04/15/2024,$313.27,"2,997,919",$316.05,$321.60,$312.18
04/12/2024,$315.40,"4,207,862",$320.97,$322.50,$313.19
04/11/2024,$325.19,"2,204,402",$326.05,$327.00,$323.26
04/10/2024,$324.40,"2,156,676",$328.35,$329.52,$323.64
04/09/2024,$334.45,"2,416,637",$333.65,$334.87,$329.82
04/08/2024,$331.80,"2,431,946",$334.03,$335.00,$331.68
04/05/2024,$333.00,"3,694,783",$331.53,$333.82,$330.33
04/04/2024,$330.47,"2,272,998",$334.12,$337.99,$330.17
04/03/2024,$332.28,"1,975,675",$336.24,$337.19,$331.89
04/02/2024,$336.46,"2,453,410",$336.67,$338.88,$333.00
04/01/2024,$339.17,"2,320,290",$344.86,$345.00,$338.065
03/28/2024,$346.61,"3,614,949",$341.42,$346.98,$340.84
03/27/2024,$340.94,"3,295,226",$337.88,$342.36,$337.88
03/26/2024,$336.39,"3,006,558",$335.14,$337.84,$334.34
03/25/2024,$333.82,"5,320,123",$336.01,$336.01,$329.69
03/22/2024,$337.50,"5,899,597",$350.33,$350.47,$335.79
03/21/2024,$345.03,"9,574,841",$363.99,$369.03,$342.28
03/20/2024,$380.44,"2,877,633",$378.03,$381.27,$375.20
03/19/2024,$378.08,"2,062,912",$373.49,$378.33,$371.025
03/18/2024,$372.67,"2,164,355",$378.76,$378.935,$372.18
03/15/2024,$374.60,"3,865,405",$368.79,$375.14,$366.87
03/14/2024,$378.21,"1,706,827",$380.98,$381.49,$376.56
03/13/2024,$378.72,"1,635,918",$379.50,$381.18,$377.71
03/12/2024,$380.48,"1,793,731",$375.00,$382.42,$374.85
03/11/2024,$373.22,"2,220,098",$374.38,$375.56,$367.07
03/08/2024,$378.17,"1,641,160",$386.69,$387.5055,$377.73
03/07/2024,$386.91,"1,564,463",$384.65,$387.51,$383.70
03/06/2024,$380.83,"1,451,235",$380.00,$383.06,$377.80
03/05/2024,$376.88,"1,539,453",$381.54,$384.16,$373.96
03/04/2024,$383.71,"1,642,957",$382.31,$386.98,$381.61
03/01/2024,$380.99,"2,110,504",$375.80,$382.00,$375.80
02/29/2024,$374.78,"3,329,518",$380.40,$380.40,$374.15
02/28/2024,$378.03,"1,264,183",$378.24,$379.49,$375.2056
02/27/2024,$377.91,"1,083,367",$377.00,$379.75,$374.90
02/26/2024,$377.48,"1,454,956",$376.86,$380.30,$376.86
02/23/2024,$377.32,"1,614,704",$373.99,$377.97,$372.825
02/22/2024,$371.31,"1,614,699",$369.72,$372.19,$368.40
