date,close,volume,open,high,low
02/25/2025,$286.94,"1,500,370",$287.21,$289.47,$283.72
02/24/2025,$284.55,"1,202,954",$287.40,$289.29,$283.54
02/21/2025,$282.99,"1,105,194",$288.52,$288.67,$281.71
02/20/2025,$287.92,"679,253",$289.02,$289.77,$286.38
02/19/2025,$288.47,"1,081,066",$291.13,$291.26,$287.24
02/18/2025,$292.68,"720,575",$292.75,$292.82,$290.9131
02/14/2025,$290.69,"783,934",$291.88,$292.03,$289.92
02/13/2025,$293.69,"757,413",$291.27,$293.70,$289.89
02/12/2025,$290.97,"824,308",$287.86,$292.2999,$286.92
02/11/2025,$288.87,"1,084,581",$284.42,$289.53,$284.36
02/10/2025,$280.74,"622,375",$279.04,$281.38,$278.89
02/07/2025,$279.64,"739,018",$283.31,$283.90,$279.20
02/06/2025,$283.23,"671,930",$280.47,$283.86,$280.03
02/05/2025,$283.19,"610,666",$281.02,$283.41,$280.575
02/04/2025,$278.11,"906,648",$275.23,$278.1411,$275.12
02/03/2025,$272.56,"2,379,146",$272.06,$274.37,$268.70
01/31/2025,$276.06,"980,088",$278.76,$280.33,$276.01
01/30/2025,$279.36,"1,084,624",$276.50,$280.5349,$276.15
01/29/2025,$276.83,"1,677,852",$278.65,$279.14,$275.53
01/28/2025,$273.79,"2,068,784",$269.94,$274.97,$268.05
01/27/2025,$275.60,"1,706,460",$273.04,$276.10,$272.12
01/24/2025,$276.29,"870,857",$275.25,$277.36,$274.885
01/23/2025,$275.37,"1,091,252",$271.42,$275.38,$270.475
01/22/2025,$273.00,"992,876",$274.74,$275.10,$272.28
01/21/2025,$269.29,"955,257",$267.08,$269.29,$265.82
01/17/2025,$262.83,"799,030",$263.30,$264.71,$262.4525
01/16/2025,$261.58,"622,323",$262.16,$262.87,$260.94
01/15/2025,$261.79,"1,026,634",$260.61,$261.9799,$259.871
01/14/2025,$253.50,"1,250,736",$253.63,$254.77,$252.53
01/13/2025,$249.53,"807,938",$247.88,$249.66,$247.42
01/10/2025,$251.53,"984,844",$253.25,$253.82,$250.11
01/08/2025,$253.49,"1,349,417",$250.97,$253.85,$250.58
01/07/2025,$249.51,"978,881",$253.43,$253.45,$248.69
01/06/2025,$247.05,"1,171,044",$245.20,$248.84,$244.41
01/03/2025,$241.40,"746,547",$241.99,$243.64,$240.69
01/02/2025,$243.12,"839,235",$245.34,$246.23,$241.9028
12/31/2024,$246.21,"522,594",$248.83,$250.30,$245.91
12/30/2024,$248.83,"572,437",$246.88,$250.16,$245.32
12/27/2024,$250.15,"1,384,302",$249.96,$250.48,$248.19
12/26/2024,$253.51,"721,494",$253.01,$254.5405,$252.22
