date,close,volume,open,high,low
05/05/2026,$72.95,"27,424,000",$74.25,$74.80,$72.67
05/04/2026,$73.93,"13,868,400",$74.925,$75.3214,$73.5201
05/01/2026,$75.12,"10,867,430",$75.11,$75.66,$74.5808
04/30/2026,$74.61,"16,066,960",$74.32,$75.02,$73.04
04/29/2026,$74.47,"11,751,810",$73.67,$74.73,$72.78
04/28/2026,$74.11,"14,039,030",$75.70,$76.66,$74.09
04/27/2026,$76.27,"14,670,020",$74.675,$76.95,$74.67
04/24/2026,$74.64,"13,007,250",$74.77,$74.77,$73.53
04/23/2026,$74.70,"18,671,030",$76.66,$77.1773,$73.75
04/22/2026,$75.58,"14,133,030",$77.70,$77.97,$75.1002
04/21/2026,$77.26,"11,698,130",$78.00,$78.76,$77.0381
04/20/2026,$77.49,"11,507,410",$76.67,$77.705,$75.70
04/17/2026,$77.12,"16,966,560",$77.415,$78.72,$76.61
04/16/2026,$76.48,"12,771,660",$77.51,$78.05,$76.365
04/15/2026,$77.28,"19,696,000",$73.86,$77.93,$73.7935
04/14/2026,$72.91,"16,750,310",$73.165,$73.95,$72.24
04/13/2026,$72.34,"12,690,570",$70.07,$72.81,$69.82
04/10/2026,$70.48,"11,818,150",$72.32,$72.88,$70.04
04/09/2026,$71.81,"16,500,000",$72.15,$72.35,$70.015
04/08/2026,$72.38,"13,559,920",$75.00,$75.43,$72.07
04/07/2026,$71.73,"9,686,272",$71.78,$72.56,$71.11
04/06/2026,$72.17,"7,751,368",$71.62,$72.78,$71.4054
04/02/2026,$71.84,"12,758,500",$70.91,$71.97,$69.78
04/01/2026,$71.71,"13,035,050",$72.43,$72.70,$70.81
03/31/2026,$71.93,"15,886,570",$70.71,$72.05,$70.21
03/30/2026,$69.91,"13,873,480",$69.71,$70.50,$68.84
03/27/2026,$69.18,"13,869,730",$70.11,$70.38,$68.46
03/26/2026,$70.55,"15,412,930",$72.74,$72.765,$70.20
03/25/2026,$73.08,"11,569,340",$73.00,$73.84,$72.19
03/24/2026,$72.34,"14,404,170",$74.63,$75.01,$72.145
03/23/2026,$75.12,"14,154,660",$75.27,$75.82,$74.4401
03/20/2026,$73.89,"26,161,240",$74.98,$74.98,$73.04
03/19/2026,$75.34,"13,791,620",$76.48,$77.845,$75.32
03/18/2026,$76.66,"13,692,700",$77.43,$77.68,$76.48
03/17/2026,$77.79,"33,146,080",$77.39,$79.23,$77.31
03/16/2026,$74.66,"15,997,280",$74.00,$75.38,$74.00
03/13/2026,$73.33,"16,400,650",$73.295,$74.87,$72.69
03/12/2026,$72.97,"17,082,710",$74.87,$75.85,$72.59
03/11/2026,$74.97,"21,010,780",$74.54,$75.60,$73.55
03/10/2026,$72.36,"17,581,460",$73.97,$74.12,$72.18
03/09/2026,$73.84,"21,208,860",$74.12,$74.54,$71.94
03/06/2026,$75.13,"14,771,230",$74.73,$75.57,$74.19
03/05/2026,$75.44,"17,894,030",$76.59,$78.25,$75.135
03/04/2026,$76.65,"19,818,580",$76.295,$77.04,$75.013
03/03/2026,$76.36,"21,892,520",$74.50,$77.305,$74.02
03/02/2026,$75.95,"25,779,070",$73.50,$76.495,$73.15
02/27/2026,$75.42,"20,427,880",$73.90,$75.78,$73.658
02/26/2026,$74.80,"22,449,250",$73.15,$76.10,$72.83
02/25/2026,$72.83,"19,820,780",$72.32,$73.16,$71.92
02/24/2026,$71.38,"19,581,110",$70.62,$72.14,$69.95
02/23/2026,$70.72,"22,921,580",$72.99,$73.11,$70.15
02/20/2026,$73.86,"20,242,200",$72.65,$74.585,$72.56
02/19/2026,$72.94,"15,897,790",$71.87,$74.105,$71.76
02/18/2026,$72.77,"18,235,570",$70.26,$73.27,$70.115
02/17/2026,$70.53,"20,286,070",$70.66,$70.98,$69.70
02/13/2026,$69.99,"26,526,710",$71.06,$71.42,$69.02
02/12/2026,$71.22,"33,541,450",$72.19,$72.63,$69.45
02/11/2026,$71.01,"28,045,030",$73.76,$74.0857,$70.65
02/10/2026,$73.50,"18,958,730",$74.38,$75.05,$73.47
02/09/2026,$73.91,"17,959,070",$74.76,$74.815,$73.51
02/06/2026,$74.77,"24,470,210",$75.49,$75.86,$72.67
02/05/2026,$75.21,"33,111,500",$73.26,$77.22,$73.22
02/04/2026,$73.92,"63,044,980",$75.625,$77.7133,$71.8801
02/03/2026,$77.93,"29,490,820",$80.48,$80.68,$77.30
02/02/2026,$80.84,"18,434,510",$79.80,$81.89,$79.19
01/30/2026,$80.05,"24,344,090",$80.91,$82.10,$79.42
01/29/2026,$81.70,"26,857,840",$80.44,$82.08,$79.96
01/28/2026,$79.78,"19,317,310",$81.16,$81.8468,$79.735
01/27/2026,$81.24,"19,993,670",$81.95,$82.085,$79.86
01/26/2026,$81.98,"16,556,380",$82.35,$83.33,$81.91
01/23/2026,$82.31,"14,703,760",$82.65,$83.56,$81.47
01/22/2026,$82.56,"19,457,160",$83.50,$85.43,$81.51
01/21/2026,$84.26,"21,171,950",$84.39,$85.61,$82.95
01/20/2026,$83.72,"19,429,350",$83.06,$83.81,$82.35
01/16/2026,$84.85,"20,738,890",$84.15,$85.00,$83.00
01/15/2026,$84.38,"18,892,870",$85.81,$86.35,$82.73
01/14/2026,$84.65,"15,510,810",$85.37,$85.99,$83.50
01/13/2026,$85.41,"14,809,290",$84.21,$85.94,$83.70
01/12/2026,$84.67,"12,687,760",$84.64,$85.48,$83.77
01/09/2026,$85.44,"15,881,530",$87.27,$87.28,$84.8838
01/08/2026,$87.59,"15,499,200",$85.76,$88.24,$85.35
01/07/2026,$86.19,"25,293,450",$86.24,$87.74,$85.655
01/06/2026,$85.54,"27,508,700",$81.18,$85.65,$81.09
01/05/2026,$80.74,"24,036,820",$81.61,$82.84,$79.575
01/02/2026,$82.86,"13,095,080",$82.04,$83.66,$81.4697
12/31/2025,$81.71,"8,428,449",$82.00,$82.545,$81.42
12/30/2025,$82.12,"9,500,693",$81.74,$82.50,$81.53
12/29/2025,$81.50,"12,072,640",$80.91,$82.1999,$80.785
12/26/2025,$81.26,"6,741,595",$81.20,$81.50,$80.6801
12/24/2025,$81.15,"4,310,663",$81.01,$81.41,$80.58
12/23/2025,$80.97,"10,445,520",$81.01,$81.42,$80.35
12/22/2025,$81.26,"20,570,440",$81.32,$82.25,$80.90
12/19/2025,$79.31,"34,353,350",$79.77,$79.99,$78.31
12/18/2025,$79.69,"18,681,840",$80.36,$80.71,$79.55
12/17/2025,$79.14,"28,007,490",$80.81,$81.30,$78.78
12/16/2025,$80.92,"24,465,080",$81.745,$82.05,$80.26
12/15/2025,$81.86,"32,070,890",$83.46,$83.62,$81.165
12/12/2025,$85.11,"16,211,630",$85.50,$86.45,$84.5184
12/11/2025,$85.44,"23,346,310",$84.055,$85.745,$83.34
12/10/2025,$84.16,"51,202,040",$88.64,$88.75,$82.72
12/09/2025,$89.07,"17,117,530",$91.81,$92.01,$88.905
12/08/2025,$92.57,"12,646,870",$90.77,$92.78,$90.77
12/05/2025,$91.32,"11,154,580",$90.72,$92.75,$90.46
12/04/2025,$90.99,"13,145,300",$90.18,$91.00,$89.45
12/03/2025,$90.68,"21,335,780",$89.845,$91.38,$88.952
12/02/2025,$87.57,"18,930,360",$86.03,$88.44,$85.63
12/01/2025,$86.57,"17,517,250",$86.99,$87.61,$85.475
11/28/2025,$87.54,"9,069,354",$86.51,$87.62,$86.24
11/26/2025,$85.66,"20,448,730",$84.11,$86.355,$83.65
11/25/2025,$83.69,"18,482,250",$83.80,$84.265,$82.39
11/24/2025,$83.69,"24,883,180",$84.15,$84.52,$83.03
11/21/2025,$83.87,"33,783,120",$83.97,$84.00,$81.51
11/20/2025,$83.36,"41,734,030",$90.20,$90.54,$82.94
11/19/2025,$89.53,"18,256,220",$90.60,$91.08,$88.89
11/18/2025,$90.86,"17,439,410",$92.10,$92.9234,$89.33
11/17/2025,$92.11,"16,922,540",$91.31,$92.58,$90.74
11/14/2025,$91.62,"12,475,610",$90.06,$92.62,$89.62
11/13/2025,$91.78,"16,367,480",$93.70,$94.06,$91.35
11/12/2025,$93.57,"16,004,630",$94.11,$95.18,$92.76
11/11/2025,$93.60,"13,276,270",$93.65,$94.16,$92.97
11/10/2025,$94.10,"13,310,160",$92.99,$94.31,$92.25
11/07/2025,$91.99,"16,489,920",$91.61,$93.17,$90.2976
11/06/2025,$92.12,"18,316,240",$92.00,$92.77,$90.82
11/05/2025,$92.75,"20,150,830",$95.01,$95.44,$92.52
11/04/2025,$94.67,"48,787,310",$91.97,$95.03,$90.08
11/03/2025,$99.72,"28,836,490",$97.66,$100.35,$96.78
10/31/2025,$96.50,"15,333,420",$97.46,$98.45,$96.15
10/30/2025,$96.49,"13,556,600",$95.41,$97.62,$94.56
10/29/2025,$95.76,"14,532,900",$96.24,$96.89,$94.53
10/28/2025,$95.43,"17,138,330",$96.77,$97.73,$95.41
10/27/2025,$96.42,"11,748,270",$94.91,$96.66,$94.53
10/24/2025,$94.07,"12,014,560",$95.15,$95.26,$93.9001
10/23/2025,$94.61,"17,121,600",$92.50,$95.70,$92.40
10/22/2025,$92.21,"11,351,430",$92.77,$93.415,$91.421
10/21/2025,$93.03,"10,503,270",$93.59,$94.55,$92.97
10/20/2025,$93.70,"11,274,930",$93.00,$94.50,$92.85
10/17/2025,$92.30,"14,282,110",$92.00,$92.83,$91.46
10/16/2025,$92.52,"17,214,830",$94.44,$95.46,$91.18
10/15/2025,$94.52,"14,347,100",$95.86,$96.99,$93.79
10/14/2025,$94.25,"11,177,980",$93.78,$95.18,$92.46
10/13/2025,$94.08,"11,031,440",$95.00,$95.2499,$93.43
10/10/2025,$93.40,"17,021,110",$96.30,$96.45,$93.33
10/09/2025,$96.00,"13,435,670",$99.965,$100.17,$95.83
10/08/2025,$99.28,"10,071,240",$97.94,$99.61,$97.20
10/07/2025,$97.80,"12,583,610",$100.13,$100.69,$97.00
10/06/2025,$100.10,"22,760,920",$96.96,$101.295,$96.89
10/03/2025,$96.60,"10,556,420",$96.95,$98.30,$96.46
10/02/2025,$96.61,"16,046,350",$97.08,$97.21,$94.76
10/01/2025,$96.61,"16,608,460",$97.475,$99.085,$96.57
09/30/2025,$97.97,"16,793,410",$99.59,$99.75,$96.65
09/29/2025,$99.57,"16,320,890",$99.32,$100.26,$98.585
09/26/2025,$98.45,"10,356,140",$97.795,$98.5298,$97.03
09/25/2025,$97.60,"11,255,800",$97.30,$97.87,$95.90
09/24/2025,$97.78,"12,523,370",$98.89,$99.86,$96.93
09/23/2025,$97.80,"15,101,140",$99.86,$100.18,$97.645
09/22/2025,$99.39,"29,820,120",$99.00,$101.99,$98.50
09/19/2025,$98.51,"38,734,980",$95.00,$98.83,$94.90
09/18/2025,$94.70,"23,075,220",$93.93,$95.05,$93.21
09/17/2025,$92.95,"44,093,980",$96.07,$97.24,$92.12
09/16/2025,$97.83,"17,257,930",$99.42,$99.70,$97.02
09/15/2025,$98.85,"18,652,430",$95.80,$98.86,$95.52
09/12/2025,$95.89,"13,659,230",$94.49,$96.27,$93.71
09/11/2025,$94.68,"16,190,070",$94.55,$96.32,$94.00
09/10/2025,$94.21,"15,944,170",$95.51,$96.0997,$93.71
09/09/2025,$95.45,"11,850,200",$94.50,$95.48,$92.77
09/08/2025,$94.36,"18,906,550",$91.38,$94.56,$91.38
09/05/2025,$90.99,"20,384,530",$92.53,$92.53,$88.84
09/04/2025,$91.98,"15,960,140",$93.11,$93.125,$90.93
09/03/2025,$92.94,"12,052,160",$92.75,$94.765,$92.18
09/02/2025,$92.81,"12,883,300",$92.26,$93.537,$91.92
08/29/2025,$93.75,"19,309,970",$95.995,$96.15,$91.61
08/28/2025,$95.96,"12,024,310",$96.025,$96.11,$94.08
08/27/2025,$95.33,"11,364,310",$96.50,$96.95,$95.33
08/26/2025,$96.53,"17,163,370",$94.88,$96.82,$94.36
08/25/2025,$95.16,"10,938,120",$95.66,$97.50,$95.125
08/22/2025,$96.79,"15,584,860",$94.46,$97.54,$94.29
08/21/2025,$94.23,"12,864,140",$93.62,$95.00,$92.81
08/20/2025,$93.73,"15,194,790",$94.83,$94.96,$91.44
08/19/2025,$95.32,"21,177,260",$94.00,$96.595,$93.85
08/18/2025,$93.98,"16,471,270",$92.22,$94.40,$91.89
08/15/2025,$92.60,"15,841,810",$91.65,$93.90,$90.86
08/14/2025,$91.40,"14,525,100",$90.35,$92.32,$90.105
08/13/2025,$90.83,"16,867,320",$92.05,$92.20,$89.91
08/12/2025,$91.73,"12,530,490",$91.19,$92.555,$91.14
08/11/2025,$90.58,"16,668,940",$89.81,$91.43,$88.92
08/08/2025,$89.56,"26,212,490",$92.96,$94.31,$88.91
08/07/2025,$92.67,"28,522,250",$90.72,$92.74,$89.16
08/06/2025,$89.22,"40,169,820",$90.95,$90.96,$86.30
08/05/2025,$89.39,"25,855,950",$89.37,$90.955,$89.05
08/04/2025,$88.43,"15,138,880",$87.70,$88.59,$87.41
08/01/2025,$86.91,"15,732,460",$86.505,$87.055,$85.42
07/31/2025,$87.75,"16,922,440",$87.525,$88.84,$86.61
07/30/2025,$87.64,"16,862,770",$87.24,$87.805,$86.475
07/29/2025,$87.11,"24,966,230",$88.885,$89.16,$86.36
07/28/2025,$90.60,"11,606,050",$91.31,$92.35,$90.24
07/25/2025,$91.29,"13,864,110",$90.49,$91.38,$89.50
07/24/2025,$90.87,"23,446,210",$91.05,$93.61,$90.87
07/23/2025,$89.94,"18,617,930",$92.70,$92.70,$89.865
07/22/2025,$91.79,"11,561,750",$91.48,$92.26,$89.88
07/21/2025,$91.16,"12,150,600",$90.85,$91.93,$90.5296
07/18/2025,$90.59,"14,223,530",$90.80,$91.17,$89.405
07/17/2025,$90.50,"16,903,580",$91.205,$91.40,$89.90
07/16/2025,$90.75,"17,646,530",$92.65,$92.75,$89.81
07/15/2025,$92.21,"18,488,380",$95.00,$95.16,$91.85
07/14/2025,$93.89,"14,300,220",$95.19,$95.48,$93.56
07/11/2025,$95.39,"12,453,520",$96.125,$96.835,$95.27
07/10/2025,$96.40,"15,650,890",$96.07,$97.45,$95.12
07/09/2025,$96.64,"14,858,920",$97.50,$97.715,$96.10
07/08/2025,$97.48,"20,586,820",$96.89,$97.60,$95.11
07/07/2025,$96.68,"29,817,170",$93.54,$97.12,$93.54
07/03/2025,$93.63,"8,112,562",$92.63,$94.11,$92.61
07/02/2025,$92.05,"13,603,970",$91.88,$94.10,$91.55
07/01/2025,$92.13,"17,124,010",$92.85,$93.24,$90.31
06/30/2025,$93.30,"16,155,270",$91.685,$93.385,$91.52
06/27/2025,$91.53,"24,731,170",$92.10,$92.51,$89.97
06/26/2025,$93.12,"23,657,770",$91.30,$94.38,$90.88
06/25/2025,$90.90,"17,400,840",$91.565,$92.89,$90.60
06/24/2025,$91.65,"38,925,080",$87.99,$92.48,$87.91
06/23/2025,$85.24,"18,407,480",$83.03,$85.245,$82.47
06/20/2025,$83.78,"27,472,090",$84.47,$85.37,$83.6201
06/18/2025,$83.44,"25,976,730",$85.17,$86.48,$82.31
06/17/2025,$84.76,"13,677,830",$84.57,$85.4798,$84.24
06/16/2025,$85.12,"12,254,180",$84.85,$86.02,$84.71
06/13/2025,$83.93,"18,003,030",$84.81,$85.57,$83.375
06/12/2025,$85.62,"18,776,060",$86.11,$86.79,$84.87
06/11/2025,$86.58,"15,364,230",$87.59,$87.60,$85.94
06/10/2025,$86.39,"24,494,760",$88.29,$88.38,$85.60
06/09/2025,$87.12,"22,780,750",$86.32,$87.86,$86.20
06/06/2025,$85.60,"28,172,650",$85.40,$86.69,$85.03
06/05/2025,$84.67,"33,343,310",$83.40,$85.75,$83.08
06/04/2025,$83.45,"20,080,520",$83.19,$84.71,$82.99
06/03/2025,$82.53,"25,668,360",$83.575,$83.79,$81.86
06/02/2025,$83.64,"17,047,040",$84.48,$84.76,$82.64
05/30/2025,$84.16,"29,050,880",$84.53,$84.65,$82.54
05/29/2025,$84.30,"38,152,040",$87.58,$87.87,$82.96
05/28/2025,$88.26,"13,810,320",$89.29,$89.88,$88.12
05/27/2025,$89.00,"17,446,940",$89.17,$89.715,$87.89
05/23/2025,$87.75,"17,929,660",$87.205,$88.49,$86.70
05/22/2025,$88.00,"16,496,000",$88.45,$89.26,$87.88
05/21/2025,$88.67,"25,035,130",$90.64,$91.04,$88.00
05/20/2025,$91.87,"20,851,290",$93.35,$93.60,$90.61
05/19/2025,$92.46,"19,252,130",$90.88,$92.545,$90.56
05/16/2025,$91.79,"21,909,600",$90.55,$92.90,$89.71
05/15/2025,$90.16,"20,481,630",$89.66,$91.1134,$89.2424
05/14/2025,$90.41,"30,640,120",$90.58,$91.65,$89.68
05/13/2025,$91.72,"36,770,810",$87.41,$92.17,$86.93
05/12/2025,$88.10,"39,104,620",$84.615,$88.31,$82.22
05/09/2025,$82.81,"19,105,420",$82.85,$84.1223,$82.32
05/08/2025,$82.30,"24,293,150",$83.87,$84.00,$82.00
05/07/2025,$83.65,"49,263,150",$83.13,$85.17,$80.12
05/06/2025,$85.83,"30,378,860",$83.50,$86.53,$83.1007
05/05/2025,$85.43,"25,339,030",$83.05,$86.57,$82.97
05/02/2025,$84.28,"22,401,820",$82.09,$84.92,$81.80
05/01/2025,$80.89,"18,698,480",$81.00,$81.92,$80.67
04/30/2025,$81.01,"17,762,850",$77.77,$81.2191,$77.30
04/29/2025,$79.42,"12,172,240",$78.33,$79.73,$78.03
04/28/2025,$78.33,"13,324,220",$78.105,$78.78,$77.04
04/25/2025,$77.75,"20,047,760",$78.565,$80.5515,$77.47
04/24/2025,$78.10,"22,188,510",$74.155,$78.38,$73.86
04/23/2025,$73.77,"22,750,160",$76.925,$77.58,$73.23
04/22/2025,$74.44,"16,599,290",$73.85,$75.56,$73.35
04/21/2025,$72.92,"20,634,640",$74.44,$75.44,$71.2709
04/17/2025,$75.24,"21,893,390",$73.98,$75.91,$73.76
04/16/2025,$73.06,"15,990,830",$73.575,$74.80,$72.0518
04/15/2025,$74.02,"13,790,150",$73.10,$74.72,$73.10
04/14/2025,$73.10,"12,483,180",$73.52,$73.65,$72.23
04/11/2025,$72.28,"16,274,570",$70.46,$72.40,$69.33
04/10/2025,$70.94,"22,373,900",$71.75,$72.87,$68.34
04/09/2025,$72.68,"30,148,810",$65.00,$73.40,$64.95
04/08/2025,$65.07,"24,045,230",$69.31,$70.07,$63.50
04/07/2025,$65.64,"32,841,700",$62.52,$67.5871,$60.63
04/04/2025,$64.62,"34,938,670",$66.695,$67.5594,$63.94
04/03/2025,$69.85,"23,290,800",$71.72,$72.436,$69.7665
04/02/2025,$74.50,"14,806,850",$72.00,$75.41,$72.00
04/01/2025,$72.99,"16,889,180",$72.60,$73.07,$70.83
03/31/2025,$72.86,"16,033,070",$71.40,$73.30,$70.50
03/28/2025,$72.75,"11,277,870",$74.50,$74.92,$72.381
03/27/2025,$74.86,"11,866,810",$73.895,$75.62,$73.53
03/26/2025,$74.18,"11,845,810",$75.55,$75.64,$73.225
03/25/2025,$75.61,"16,065,880",$76.60,$76.71,$75.05
03/24/2025,$76.51,"18,126,300",$76.97,$77.5842,$75.44
03/21/2025,$75.84,"26,551,400",$73.72,$76.00,$72.77
03/20/2025,$74.35,"17,851,350",$72.56,$75.54,$72.46
03/19/2025,$73.02,"15,042,060",$71.92,$73.785,$70.73
03/18/2025,$71.55,"16,137,510",$72.20,$72.675,$70.4802
03/17/2025,$72.73,"20,577,770",$72.02,$73.81,$71.775
03/14/2025,$71.55,"13,537,280",$70.55,$71.7899,$70.33
03/13/2025,$69.51,"15,272,230",$71.68,$72.00,$69.36
03/12/2025,$71.20,"17,315,030",$72.31,$72.42,$69.55
03/11/2025,$70.65,"26,668,190",$71.44,$74.25,$69.57
03/10/2025,$73.06,"22,120,090",$74.94,$75.49,$71.97
03/07/2025,$76.27,"18,610,390",$73.99,$76.6996,$73.78
03/06/2025,$74.96,"16,504,910",$75.315,$77.22,$74.7254
03/05/2025,$76.48,"13,122,290",$75.65,$76.94,$74.93
03/04/2025,$75.26,"24,241,230",$72.93,$76.68,$71.60
03/03/2025,$74.44,"16,999,500",$77.06,$77.74,$73.68
02/28/2025,$76.01,"17,752,020",$74.28,$76.11,$73.58
02/27/2025,$74.21,"22,535,940",$75.95,$77.69,$73.71
02/26/2025,$75.87,"10,338,710",$75.33,$76.49,$75.3101
02/25/2025,$74.95,"19,559,250",$76.36,$76.37,$73.53
02/24/2025,$76.42,"24,368,390",$78.65,$78.88,$74.85
02/21/2025,$78.89,"21,774,330",$81.26,$82.10,$78.36
02/20/2025,$81.26,"14,770,270",$81.23,$81.84,$80.06
02/19/2025,$81.16,"14,973,430",$80.79,$81.90,$79.26
02/18/2025,$81.49,"18,943,230",$79.85,$81.51,$79.75
02/14/2025,$79.42,"15,405,690",$80.35,$80.35,$78.87
02/13/2025,$80.29,"21,754,710",$79.12,$80.53,$78.51
02/12/2025,$79.35,"33,142,370",$74.97,$80.10,$74.15
02/11/2025,$76.95,"27,329,560",$78.91,$79.20,$76.60
02/10/2025,$78.63,"42,551,670",$77.10,$78.99,$76.80
02/07/2025,$74.60,"81,813,180",$70.36,$76.775,$70.13
02/06/2025,$69.99,"45,940,240",$65.67,$70.05,$65.54
02/05/2025,$64.48,"78,975,880",$66.50,$66.75,$63.50
02/04/2025,$69.75,"33,786,240",$67.69,$70.19,$67.69
02/03/2025,$67.29,"25,290,050",$65.30,$68.85,$65.1781
01/31/2025,$66.85,"19,805,630",$67.09,$67.87,$66.3327
01/30/2025,$66.59,"33,246,500",$63.42,$67.222,$63.42
01/29/2025,$66.75,"29,592,590",$67.80,$68.06,$65.82
01/28/2025,$68.07,"24,988,460",$68.33,$69.6752,$67.1624
01/27/2025,$68.77,"20,904,640",$67.64,$69.41,$67.37
01/24/2025,$68.56,"14,360,350",$68.69,$69.31,$68.40
01/23/2025,$68.30,"15,355,440",$67.60,$68.37,$67.24
01/22/2025,$67.82,"18,130,030",$68.39,$68.43,$67.50
01/21/2025,$67.74,"21,423,620",$68.00,$68.18,$66.85
01/17/2025,$67.34,"27,139,150",$68.80,$69.02,$67.23
01/16/2025,$68.58,"29,013,140",$67.75,$69.58,$67.64
01/15/2025,$67.02,"22,704,830",$66.01,$67.245,$66.01
01/14/2025,$64.84,"25,735,750",$66.16,$66.81,$64.62
01/13/2025,$65.70,"23,960,110",$65.155,$67.195,$65.02
01/10/2025,$65.97,"30,728,850",$64.50,$66.60,$63.96
01/08/2025,$64.91,"24,523,300",$66.40,$66.68,$64.12
01/07/2025,$66.15,"35,347,780",$68.49,$68.84,$65.95
01/06/2025,$66.31,"32,980,650",$66.97,$67.35,$66.04
01/03/2025,$64.59,"28,553,830",$63.69,$65.22,$63.44
01/02/2025,$63.17,"25,899,070",$62.19,$63.39,$61.31
12/31/2024,$60.32,"14,487,280",$61.00,$61.10,$60.17
12/30/2024,$60.77,"17,709,220",$60.51,$61.37,$60.12
12/27/2024,$61.13,"13,483,560",$61.186,$61.26,$60.02
12/26/2024,$61.56,"12,683,900",$61.60,$61.97,$61.16
12/24/2024,$61.71,"7,882,461",$61.97,$61.98,$60.88
12/23/2024,$61.87,"16,093,550",$60.88,$62.22,$60.76
12/20/2024,$60.73,"26,377,670",$60.085,$61.39,$59.7503
12/19/2024,$60.21,"27,811,410",$61.85,$62.31,$59.98
12/18/2024,$61.23,"46,736,710",$61.39,$63.94,$60.85
12/17/2024,$61.03,"35,025,490",$59.42,$61.04,$59.33
12/16/2024,$60.25,"38,612,400",$60.31,$61.30,$60.12
12/13/2024,$59.93,"47,325,350",$61.86,$62.26,$59.74
12/12/2024,$61.41,"45,673,210",$63.165,$63.54,$61.25
12/11/2024,$61.18,"71,089,520",$64.50,$64.695,$60.23
12/10/2024,$64.96,"23,672,870",$65.67,$65.76,$64.64
12/09/2024,$65.74,"27,602,900",$65.50,$66.17,$65.06
12/06/2024,$66.09,"36,413,160",$66.45,$67.10,$65.20
12/05/2024,$65.23,"77,320,420",$71.93,$72.03,$64.28
12/04/2024,$72.16,"17,263,130",$71.40,$72.40,$70.65
12/03/2024,$71.27,"12,760,490",$73.06,$73.25,$71.2499
12/02/2024,$73.07,"11,574,640",$71.93,$73.44,$71.47
11/29/2024,$71.96,"7,348,658",$71.70,$72.44,$71.52
11/27/2024,$71.62,"12,967,790",$72.06,$72.70,$71.01
11/26/2024,$71.56,"13,704,900",$73.49,$73.50,$71.34
11/25/2024,$73.42,"17,446,560",$72.60,$73.55,$71.83
11/22/2024,$71.51,"14,874,060",$70.00,$71.54,$69.35
11/21/2024,$69.64,"25,657,710",$70.25,$70.87,$68.80
11/20/2024,$69.60,"16,656,550",$69.29,$70.33,$68.95
11/19/2024,$69.13,"22,289,100",$68.51,$69.60,$68.20
11/18/2024,$69.33,"45,238,310",$72.04,$72.04,$67.80
11/15/2024,$73.25,"23,980,920",$72.10,$73.63,$71.76
11/14/2024,$71.44,"17,372,180",$71.16,$72.75,$70.76
11/13/2024,$71.16,"15,006,010",$71.53,$72.08,$70.55
11/12/2024,$71.37,"19,439,710",$71.97,$72.68,$71.20
